id,codigo_parlamentar,nome,partido,uf,tipo_sessao,tipo_uso_palavra,data,sumario,keywords,transcricao,nome_civil,sexo,data_nascimento,uf_nascimento,municipio_nascimento
513272,631,Magno Malta,PL,ES,Sessão Deliberativa Ordinária,Pela ordem,2025-04-30,"Pela ordem sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Magno Pereira Malta,Masculino,1957-10-16,BA,Macarani
513271,1173,Wellington Fagundes,PL,MT,Sessão Deliberativa Ordinária,Pela ordem,2025-04-30,"Pela ordem sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Wellington Antonio Fagundes,Masculino,1957-06-01,MT,Rondonópolis
513270,5976,Eduardo Girão,NOVO,CE,Sessão Deliberativa Ordinária,Pela ordem,2025-04-30,"Pela ordem sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Luis Eduardo Grangeiro Girão,Masculino,1972-09-25,CE,Fortaleza
513268,631,Magno Malta,PL,ES,Sessão Deliberativa Ordinária,Discussão,2025-04-30,"Discussão sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Magno Pereira Malta,Masculino,1957-10-16,BA,Macarani
513267,5012,Randolfe Rodrigues,PT,AP,Sessão Deliberativa Ordinária,Como Relator,2025-04-30,"Como Relator sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","RELATOR, PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Randolph Frederich Rodrigues Alves,Masculino,1972-11-06,PE,Garanhuns
513265,5988,Soraya Thronicke,PODEMOS,MS,Sessão Deliberativa Ordinária,Discussão,2025-04-30,"Discussão sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Soraya Vieira Thronicke,Feminino,1973-06-01,MS,Dourados
513264,6338,Teresa Leitão,PT,PE,Sessão Deliberativa Ordinária,Discussão,2025-04-30,"Discussão sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Maria Teresa Leitão de Melo,Feminino,1951-10-07,PE,Recife
513263,5352,Rogério Carvalho,PT,SE,Sessão Deliberativa Ordinária,Discussão,2025-04-30,"Discussão sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Rogério Carvalho Santos,Masculino,1968-08-02,SE,Aracaju
513262,5783,Zenaide Maia,PSD,RN,Sessão Deliberativa Ordinária,Discussão,2025-04-30,"Discussão sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Zenaide Maia Calado Pereira dos Santos,Feminino,1954-11-27,PB,Brejo do Cruz
513261,5976,Eduardo Girão,NOVO,CE,Sessão Deliberativa Ordinária,Discussão,2025-04-30,"Discussão sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Luis Eduardo Grangeiro Girão,Masculino,1972-09-25,CE,Fortaleza
513259,5012,Randolfe Rodrigues,PT,AP,Sessão Deliberativa Ordinária,Como Relator - Para proferir parecer,2025-04-30,"Como Relator - Para proferir parecer sobre o Projeto de Lei (PL) n° 363, de 2025, que ""Altera a Lei nº 8.685, de 20 de julho de 1993, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para prorrogar benefícios fiscais nelas previstos, a Lei nº 13.594, de 5 de janeiro de 2018, a fim de prorrogar o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), e a Lei nº 14.399, de 8 de julho de 2022; e revoga a Medida Provisória nº 1.280, de 23 de dezembro de 2024"".","RELATOR, PARECER, PROJETO DE LEI, ALTERAÇÃO, MEDIDA PROVISORIA (MPV), PRORROGAÇÃO, PRAZO, BENEFICIO FISCAL, DEDUÇÃO, IMPOSTO DE RENDA, QUANTITATIVO, APLICAÇÃO, AQUISIÇÃO, COTA, FUNDO NACIONAL, CINEMA, LEI FEDERAL, REGIME ESPECIAL, TRIBUTAÇÃO, DESENVOLVIMENTO, EXIBIÇÃO, PRODUÇÃO CINEMATOGRAFICA, Política Nacional Aldir Blanc de Fomento à Cultura, IMPLEMENTAÇÃO, PRINCIPIO JURIDICO, PLANO DE APLICAÇÃO, APLICAÇÃO DE RECURSOS, NORMAS, REPASSE, UNIÃO FEDERAL, ENTE FEDERADO, REVOGAÇÃO, SUSPENSÃO, CONTRIBUIÇÃO SOCIAL, PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP), CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS), IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI), IMPOSTO DE IMPORTAÇÃO, INVESTIMENTO, AMBITO, MERCADO DE CAPITAIS, OBRAS, AUDIOVISUAL, BRASIL, PROJETO, APROVAÇÃO, AGENCIA NACIONAL DE CINEMA (ANCINE).",,Randolph Frederich Rodrigues Alves,Masculino,1972-11-06,PE,Garanhuns
513253,5012,Randolfe Rodrigues,PT,AP,Sessão Deliberativa Ordinária,Pela ordem,2025-04-30,"Registro da presença em Plenário do Exmo. Sr. Leonício Filho, presidente da Câmara Municipal de Marzagão.","REGISTRO, PRESENÇA, PLENARIO, SENADO, VEREADOR, PRESIDENTE, CAMARA MUNICIPAL, MARZAGÃO (GO), ESTADO DE GOIAS (GO).",,Randolph Frederich Rodrigues Alves,Masculino,1972-11-06,PE,Garanhuns
513252,3830,Davi Alcolumbre,UNIÃO,AP,Sessão Deliberativa Ordinária,Não classificado,2025-04-30,"Inserção em ata de voto de aplauso do jurista José Afonso da Silva, por ocasião do seu 100º aniversário.","REQUERIMENTO, INSERÇÃO, ATA, VOTO DE APLAUSO, COMEMORAÇÃO, ANIVERSARIO DE NASCIMENTO, JOSE AFONSO DA SILVA, JURISTA.",,David Samuel Alcolumbre Tobelem,Masculino,1977-06-19,AP,Macapá
513250,5502,Plínio Valério,PSDB,AM,Sessão Deliberativa Ordinária,Discurso,2025-04-30,"Insatisfação quanto à possível adoção da cor vermelha no uniforme da Seleção Brasileira de Futebol, considerada por S. Exa. um desvirtuamento ideológico dos símbolos nacionais, com encaminhamento de requerimentos à Confederação Brasileira de Futebol (CBF) e ao Ministro do Esporte, Sr. André Fufuca, solicitando esclarecimentos sobre a proposta.","APRESENTAÇÃO, REQUERIMENTO DE INFORMAÇÕES, EDNALDO RODRIGUES, PRESIDENTE, CONFEDERAÇÃO BRASILEIRA DE FUTEBOL (CBF), ESCLARECIMENTOS, RESPONSABILIDADE, LANÇAMENTO, ALTERAÇÃO, COR, UNIFORME, SELEÇÃO, FUTEBOL, BRASIL.
REQUERIMENTO DE INFORMAÇÕES, APRESENTAÇÃO, MINISTRO DE ESTADO, ANDRE FUFUCA, MINISTERIO DO ESPORTE, ESCLARECIMENTOS, LIGAÇÃO, CONFEDERAÇÃO, FEDERAÇÃO, ESPORTE, FISCALIZAÇÃO, PRESTAÇÃO DE CONTAS, PARTICIPAÇÃO, CONTRATO, PATROCINIO, PROVIDENCIA, REFERENCIA, ALTERAÇÃO, COR, UNIFORME, SELEÇÃO, BRASIL, FUTEBOL.",,Francisco Plínio Valério Tomaz,Masculino,1955-01-31,AM,Eirunepé
513249,5008,Humberto Costa,PT,PE,Sessão Deliberativa Ordinária,Discurso,2025-04-30,"Comentários sobre a operação “Sem Desconto”, conduzida pela Polícia Federal e CGU, que apura abatimentos indevidos em aposentadorias e pensões do INSS, os quais, segundo S. Exa., tiveram início em 2019, durante o Governo do ex-presidente Jair Bolsonaro.","INFORMAÇÃO, ATUAÇÃO, GOVERNO, CONTROLADORIA-GERAL DA UNIÃO (CGU), POLICIA FEDERAL, MINISTERIO DA JUSTIÇA E SEGURANÇA PUBLICA, ENCERRAMENTO, ATIVIDADE, ORGANIZAÇÃO CRIMINOSA, FRAUDE, PREVIDENCIA SOCIAL, INSTITUTO NACIONAL DO SEGURO SOCIAL (INSS), DESCONTO, FOLHA DE PAGAMENTO, APOSENTADO, PENSIONISTA, BENEFICIO PREVIDENCIARIO.
IMPUTAÇÃO, RESPONSABILIDADE, GOVERNO, JAIR BOLSONARO, EX-PRESIDENTE DA REPUBLICA, PAULO GUEDES, EX-MINISTRO DE ESTADO, MINISTERIO DA ECONOMIA, ATIVIDADE, ORGANIZAÇÃO CRIMINOSA, FRAUDE, INSTITUTO NACIONAL DO SEGURO SOCIAL (INSS).",,Humberto Sérgio Costa Lima,Masculino,1957-07-07,SP,Campinas
513246,825,Paulo Paim,PT,RS,Sessão Deliberativa Ordinária,Discurso,2025-04-30,"Comemoração pela aprovação, na CDH, do Projeto de Lei nº 1958/2021, que prevê a reserva de 30% das vagas em concursos públicos federais para candidatos negros.","AGRADECIMENTO, RELATORIO, APROVAÇÃO, HUMBERTO COSTA, SENADOR, AMBITO, SENADO, COMISSÃO DE DIREITOS HUMANOS (CDH), PROJETO DE LEI, AUTORIA, ORADOR, AMPLIAÇÃO, POLITICA, COTA, AÇÃO AFIRMATIVA, SERVIDOR PUBLICO CIVIL, COMBATE, DISCRIMINAÇÃO RACIAL, EXCLUSÃO, INCENTIVO, IGUALDADE, MINORIA, NEGRO, MULHER, LESBICAS GAYS TRAVESTIS TRANSSEXUAIS E TRANSGENEROS (LGBT), INDIO.",,Paulo Renato Paim,Masculino,1950-03-15,RS,Caxias do Sul
513244,5906,Dra. Eudócia,PL,AL,Sessão de Debates Temáticos,Não classificado,2025-04-30,Encerramento de sessão de debates temáticos destinada a discutir o surgimento e o avanço das pesquisas relacionadas à vacina contra o câncer.,"ENCERRAMENTO, SESSÃO DE DEBATES TEMATICOS, DISCUSSÃO, PESQUISA, VACINA, COMBATE, CANCER.",,Eudocia Maria Holanda de Araujo Caldas,Feminino,1964-08-28,AL,Ibateguara
